_link,_link_main,cod,desc,img_lis_c,sez_perv,sez_tot
216.liste.9,216,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,9
216.liste.10,216,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,9
216.liste.11,216,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,9
216.liste.12,216,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,9
216.liste.13,216,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,9
216.liste.14,216,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,9
216.liste.15,216,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,9
216.liste.16,216,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,9
216.liste.17,216,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,9
216.liste.18,216,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,9
217.liste.0,217,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,1
217.liste.1,217,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,1
217.liste.2,217,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,1
217.liste.3,217,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,1
217.liste.4,217,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,1
217.liste.5,217,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,1
217.liste.6,217,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,1
217.liste.7,217,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,1
217.liste.8,217,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,1
217.liste.9,217,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,1
217.liste.10,217,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,1
217.liste.11,217,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,1
217.liste.12,217,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,1
217.liste.13,217,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,1
217.liste.14,217,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,1
217.liste.15,217,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,1
217.liste.16,217,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,1
217.liste.17,217,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,1
217.liste.18,217,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,1
218.liste.0,218,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,1
218.liste.1,218,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,1
218.liste.2,218,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,1
218.liste.3,218,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,1
218.liste.4,218,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,1
218.liste.5,218,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,1
218.liste.6,218,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,1
218.liste.7,218,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,1
218.liste.8,218,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,1
218.liste.9,218,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,1
218.liste.10,218,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,1
218.liste.11,218,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,1
218.liste.12,218,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,1
218.liste.13,218,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,1
218.liste.14,218,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,1
218.liste.15,218,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,1
218.liste.16,218,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,1
218.liste.17,218,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,1
218.liste.18,218,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,1
219.liste.0,219,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,4
219.liste.1,219,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,4
219.liste.2,219,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,4
219.liste.3,219,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,4
219.liste.4,219,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,4
219.liste.5,219,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,4
219.liste.6,219,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,4
219.liste.7,219,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,4
219.liste.8,219,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,4
219.liste.9,219,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,4
219.liste.10,219,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,4
219.liste.11,219,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,4
219.liste.12,219,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,4
219.liste.13,219,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,4
219.liste.14,219,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,4
219.liste.15,219,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,4
219.liste.16,219,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,4
219.liste.17,219,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,4
219.liste.18,219,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,4
220.liste.0,220,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,61
220.liste.1,220,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,61
220.liste.2,220,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,61
220.liste.3,220,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,61
220.liste.4,220,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,61
220.liste.5,220,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,61
220.liste.6,220,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,61
220.liste.7,220,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,61
220.liste.8,220,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,61
220.liste.9,220,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,61
220.liste.10,220,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,61
220.liste.11,220,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,61
220.liste.12,220,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,61
220.liste.13,220,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,61
220.liste.14,220,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,61
220.liste.15,220,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,61
220.liste.16,220,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,61
220.liste.17,220,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,61
220.liste.18,220,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,61
221.liste.0,221,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,4
221.liste.1,221,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,4
221.liste.2,221,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,4
221.liste.3,221,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,4
221.liste.4,221,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,4
221.liste.5,221,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,4
221.liste.6,221,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,4
221.liste.7,221,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,4
221.liste.8,221,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,4
221.liste.9,221,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,4
221.liste.10,221,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,4
221.liste.11,221,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,4
221.liste.12,221,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,4
221.liste.13,221,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,4
221.liste.14,221,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,4
221.liste.15,221,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,4
221.liste.16,221,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,4
221.liste.17,221,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,4
221.liste.18,221,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,4
222.liste.0,222,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,3
222.liste.1,222,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,3
222.liste.2,222,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,3
222.liste.3,222,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,3
222.liste.4,222,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,3
222.liste.5,222,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,3
222.liste.6,222,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,3
222.liste.7,222,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,3
222.liste.8,222,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,3
222.liste.9,222,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,3
222.liste.10,222,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,3
222.liste.11,222,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,3
222.liste.12,222,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,3
222.liste.13,222,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,3
222.liste.14,222,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,3
222.liste.15,222,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,3
222.liste.16,222,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,3
222.liste.17,222,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,3
222.liste.18,222,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,3
223.liste.0,223,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,1
223.liste.1,223,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,1
223.liste.2,223,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,1
223.liste.3,223,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,1
223.liste.4,223,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,1
223.liste.5,223,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,1
223.liste.6,223,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,1
223.liste.7,223,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,1
223.liste.8,223,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,1
223.liste.9,223,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,1
223.liste.10,223,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,1
223.liste.11,223,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,1
223.liste.12,223,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,1
223.liste.13,223,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,1
223.liste.14,223,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,1
223.liste.15,223,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,1
223.liste.16,223,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,1
223.liste.17,223,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,1
223.liste.18,223,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,1
224.liste.0,224,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,1
224.liste.1,224,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,1
224.liste.2,224,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,1
224.liste.3,224,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,1
224.liste.4,224,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,1
224.liste.5,224,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,1
224.liste.6,224,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,1
224.liste.7,224,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,1
224.liste.8,224,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,1
224.liste.9,224,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,1
224.liste.10,224,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,1
224.liste.11,224,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,1
224.liste.12,224,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,1
224.liste.13,224,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,1
224.liste.14,224,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,1
224.liste.15,224,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,1
224.liste.16,224,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,1
224.liste.17,224,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,1
224.liste.18,224,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,1
225.liste.0,225,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,3
225.liste.1,225,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,3
225.liste.2,225,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,3
225.liste.3,225,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,3
225.liste.4,225,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,3
225.liste.5,225,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,3
225.liste.6,225,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,3
225.liste.7,225,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,3
225.liste.8,225,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,3
225.liste.9,225,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,3
225.liste.10,225,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,3
225.liste.11,225,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,3
225.liste.12,225,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,3
225.liste.13,225,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,3
225.liste.14,225,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,3
225.liste.15,225,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,3
225.liste.16,225,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,3
225.liste.17,225,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,3
225.liste.18,225,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,3
226.liste.0,226,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,3
226.liste.1,226,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,3
226.liste.2,226,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,3
226.liste.3,226,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,3
226.liste.4,226,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,3
226.liste.5,226,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,3
226.liste.6,226,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,3
226.liste.7,226,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,3
226.liste.8,226,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,3
226.liste.9,226,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,3
226.liste.10,226,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,3
226.liste.11,226,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,3
226.liste.12,226,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,3
226.liste.13,226,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,3
226.liste.14,226,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,3
226.liste.15,226,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,3
226.liste.16,226,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,3
226.liste.17,226,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,3
226.liste.18,226,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,3
227.liste.0,227,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,2
227.liste.1,227,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,2
227.liste.2,227,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,2
227.liste.3,227,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,2
227.liste.4,227,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,2
227.liste.5,227,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,2
227.liste.6,227,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,2
227.liste.7,227,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,2
227.liste.8,227,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,2
227.liste.9,227,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI  PPE,7-20241027000000-10-074.png,0,2
227.liste.10,227,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,0,2
227.liste.11,227,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,2
227.liste.12,227,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,2
227.liste.13,227,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,0,2
227.liste.14,227,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,0,2
227.liste.15,227,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,0,2
227.liste.16,227,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,2
227.liste.17,227,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,2
227.liste.18,227,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,2
228.liste.0,228,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,0,8
228.liste.1,228,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,0,8
228.liste.2,228,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,8
228.liste.3,228,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,0,8
228.liste.4,228,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,0,8
228.liste.5,228,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,8
228.liste.6,228,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,8
228.liste.7,228,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,8
