_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
1676.cand.5.liste.0,1676.cand.5,1676,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1676.cand.6.liste.0,1676.cand.6,1676,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
1676.cand.7.liste.0,1676.cand.7,1676,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
1676.cand.8.liste.0,1676.cand.8,1676,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
1677.cand.0.liste.0,1677.cand.0,1677,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,10,24.39
1677.cand.0.liste.1,1677.cand.0,1677,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,4,9.76
1677.cand.0.liste.2,1677.cand.0,1677,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,4,9.76
1677.cand.0.liste.3,1677.cand.0,1677,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,3,7.32
1677.cand.0.liste.4,1677.cand.0,1677,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,1,2.44
1677.cand.0.liste.5,1677.cand.0,1677,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0
1677.cand.1.liste.0,1677.cand.1,1677,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,9,21.95
1677.cand.1.liste.1,1677.cand.1,1677,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,3,7.32
1677.cand.1.liste.2,1677.cand.1,1677,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,3,7.32
1677.cand.1.liste.3,1677.cand.1,1677,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,2,4.88
1677.cand.1.liste.4,1677.cand.1,1677,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,1,2.44
1677.cand.1.liste.5,1677.cand.1,1677,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1677.cand.1.liste.6,1677.cand.1,1677,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,0,0
1677.cand.2.liste.0,1677.cand.2,1677,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,1,2.44
1677.cand.3.liste.0,1677.cand.3,1677,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1677.cand.4.liste.0,1677.cand.4,1677,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1677.cand.5.liste.0,1677.cand.5,1677,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0
1677.cand.6.liste.0,1677.cand.6,1677,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0
1677.cand.7.liste.0,1677.cand.7,1677,,,,,0
1677.cand.8.liste.0,1677.cand.8,1677,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
1678.cand.0.liste.0,1678.cand.0,1678,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,85,28.43
1678.cand.0.liste.1,1678.cand.0,1678,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,37,12.37
1678.cand.0.liste.2,1678.cand.0,1678,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,15,5.02
1678.cand.0.liste.3,1678.cand.0,1678,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,14,4.68
1678.cand.0.liste.4,1678.cand.0,1678,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,5,1.67
1678.cand.0.liste.5,1678.cand.0,1678,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,3,1.00
1678.cand.1.liste.0,1678.cand.1,1678,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,61,20.40
1678.cand.1.liste.1,1678.cand.1,1678,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,33,11.04
1678.cand.1.liste.2,1678.cand.1,1678,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,22,7.36
1678.cand.1.liste.3,1678.cand.1,1678,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,9,3.01
1678.cand.1.liste.4,1678.cand.1,1678,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,6,2.01
1678.cand.1.liste.5,1678.cand.1,1678,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1678.cand.1.liste.6,1678.cand.1,1678,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
1678.cand.2.liste.0,1678.cand.2,1678,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,4,1.34
1678.cand.3.liste.0,1678.cand.3,1678,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,2,0.67
1678.cand.4.liste.0,1678.cand.4,1678,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,2,0.67
1678.cand.5.liste.0,1678.cand.5,1678,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,1,0.33
1678.cand.6.liste.0,1678.cand.6,1678,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1678.cand.7.liste.0,1678.cand.7,1678,,,,,0
1678.cand.8.liste.0,1678.cand.8,1678,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0
1679.cand.0.liste.0,1679.cand.0,1679,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,75,17.65
1679.cand.0.liste.1,1679.cand.0,1679,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,49,11.53
1679.cand.0.liste.2,1679.cand.0,1679,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,33,7.76
1679.cand.0.liste.3,1679.cand.0,1679,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,28,6.59
1679.cand.0.liste.4,1679.cand.0,1679,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,16,3.76
1679.cand.0.liste.5,1679.cand.0,1679,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,5,1.18
1679.cand.0.liste.6,1679.cand.0,1679,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,2,0.47
1679.cand.1.liste.0,1679.cand.1,1679,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,110,25.88
1679.cand.1.liste.1,1679.cand.1,1679,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,30,7.06
1679.cand.1.liste.2,1679.cand.1,1679,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,29,6.82
1679.cand.1.liste.3,1679.cand.1,1679,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,14,3.29
1679.cand.1.liste.4,1679.cand.1,1679,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,8,1.88
1679.cand.1.liste.5,1679.cand.1,1679,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,7,1.65
1679.cand.2.liste.0,1679.cand.2,1679,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,11,2.59
1679.cand.3.liste.0,1679.cand.3,1679,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,3,0.71
1679.cand.4.liste.0,1679.cand.4,1679,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,3,0.71
1679.cand.5.liste.0,1679.cand.5,1679,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,1,0.24
1679.cand.6.liste.0,1679.cand.6,1679,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,1,0.24
1679.cand.7.liste.0,1679.cand.7,1679,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1679.cand.8.liste.0,1679.cand.8,1679,,,,,0
1680.cand.0.liste.0,1680.cand.0,1680,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,125,31.89
1680.cand.0.liste.1,1680.cand.0,1680,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,32,8.16
1680.cand.0.liste.2,1680.cand.0,1680,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,26,6.63
1680.cand.0.liste.3,1680.cand.0,1680,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,24,6.12
1680.cand.0.liste.4,1680.cand.0,1680,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,9,2.30
1680.cand.0.liste.5,1680.cand.0,1680,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,4,1.02
1680.cand.1.liste.0,1680.cand.1,1680,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,57,14.54
1680.cand.1.liste.1,1680.cand.1,1680,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,45,11.48
1680.cand.1.liste.2,1680.cand.1,1680,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,23,5.87
1680.cand.1.liste.3,1680.cand.1,1680,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,21,5.36
1680.cand.1.liste.4,1680.cand.1,1680,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,9,2.30
1680.cand.1.liste.5,1680.cand.1,1680,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,2,0.51
1680.cand.1.liste.6,1680.cand.1,1680,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,1,0.26
1680.cand.2.liste.0,1680.cand.2,1680,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,6,1.53
1680.cand.3.liste.0,1680.cand.3,1680,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,4,1.02
1680.cand.4.liste.0,1680.cand.4,1680,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,2,0.51
1680.cand.5.liste.0,1680.cand.5,1680,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,1,0.26
1680.cand.6.liste.0,1680.cand.6,1680,,,,,0
1680.cand.7.liste.0,1680.cand.7,1680,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,1,0.26
1680.cand.8.liste.0,1680.cand.8,1680,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1681.cand.0.liste.0,1681.cand.0,1681,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,119,29.46
1681.cand.0.liste.1,1681.cand.0,1681,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,49,12.13
1681.cand.0.liste.2,1681.cand.0,1681,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,23,5.69
1681.cand.0.liste.3,1681.cand.0,1681,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,17,4.21
1681.cand.0.liste.4,1681.cand.0,1681,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,15,3.71
1681.cand.0.liste.5,1681.cand.0,1681,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,4,0.99
1681.cand.1.liste.0,1681.cand.1,1681,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,55,13.61
1681.cand.1.liste.1,1681.cand.1,1681,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,49,12.13
1681.cand.1.liste.2,1681.cand.1,1681,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,21,5.20
1681.cand.1.liste.3,1681.cand.1,1681,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,19,4.70
1681.cand.1.liste.4,1681.cand.1,1681,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,13,3.22
1681.cand.1.liste.5,1681.cand.1,1681,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1681.cand.1.liste.6,1681.cand.1,1681,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0
1681.cand.2.liste.0,1681.cand.2,1681,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,7,1.73
1681.cand.3.liste.0,1681.cand.3,1681,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,5,1.24
1681.cand.4.liste.0,1681.cand.4,1681,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,3,0.74
1681.cand.5.liste.0,1681.cand.5,1681,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,3,0.74
1681.cand.6.liste.0,1681.cand.6,1681,,,,,0
1681.cand.7.liste.0,1681.cand.7,1681,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,2,0.50
1681.cand.8.liste.0,1681.cand.8,1681,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1682.cand.0.liste.0,1682.cand.0,1682,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,133,29.69
1682.cand.0.liste.1,1682.cand.0,1682,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,49,10.94
1682.cand.0.liste.2,1682.cand.0,1682,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,17,3.79
1682.cand.0.liste.3,1682.cand.0,1682,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,15,3.35
1682.cand.0.liste.4,1682.cand.0,1682,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,12,2.68
1682.cand.0.liste.5,1682.cand.0,1682,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,5,1.12
1682.cand.1.liste.0,1682.cand.1,1682,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,86,19.20
1682.cand.1.liste.1,1682.cand.1,1682,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,46,10.27
1682.cand.1.liste.2,1682.cand.1,1682,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,25,5.58
1682.cand.1.liste.3,1682.cand.1,1682,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,19,4.24
1682.cand.1.liste.4,1682.cand.1,1682,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,9,2.01
1682.cand.1.liste.5,1682.cand.1,1682,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,4,0.89
1682.cand.1.liste.6,1682.cand.1,1682,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1682.cand.2.liste.0,1682.cand.2,1682,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,10,2.23
1682.cand.3.liste.0,1682.cand.3,1682,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,9,2.01
1682.cand.4.liste.0,1682.cand.4,1682,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,5,1.12
1682.cand.5.liste.0,1682.cand.5,1682,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,3,0.67
1682.cand.6.liste.0,1682.cand.6,1682,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,1,0.22
1682.cand.7.liste.0,1682.cand.7,1682,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1682.cand.8.liste.0,1682.cand.8,1682,,,,,0
1683.cand.0.liste.0,1683.cand.0,1683,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,188,29.15
1683.cand.0.liste.1,1683.cand.0,1683,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,57,8.84
1683.cand.0.liste.2,1683.cand.0,1683,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,31,4.81
1683.cand.0.liste.3,1683.cand.0,1683,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,30,4.65
1683.cand.0.liste.4,1683.cand.0,1683,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,27,4.19
1683.cand.0.liste.5,1683.cand.0,1683,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,13,2.02
1683.cand.1.liste.0,1683.cand.1,1683,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,90,13.95
1683.cand.1.liste.1,1683.cand.1,1683,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,81,12.56
1683.cand.1.liste.2,1683.cand.1,1683,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,49,7.60
1683.cand.1.liste.3,1683.cand.1,1683,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,34,5.27
1683.cand.1.liste.4,1683.cand.1,1683,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,17,2.64
1683.cand.1.liste.5,1683.cand.1,1683,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,2,0.31
1683.cand.1.liste.6,1683.cand.1,1683,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,1,0.16
1683.cand.2.liste.0,1683.cand.2,1683,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,11,1.71
1683.cand.3.liste.0,1683.cand.3,1683,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,7,1.09
1683.cand.4.liste.0,1683.cand.4,1683,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,4,0.62
1683.cand.5.liste.0,1683.cand.5,1683,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,2,0.31
1683.cand.6.liste.0,1683.cand.6,1683,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,1,0.16
1683.cand.7.liste.0,1683.cand.7,1683,,,,,0
1683.cand.8.liste.0,1683.cand.8,1683,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1684.cand.0.liste.0,1684.cand.0,1684,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,163,31.29
1684.cand.0.liste.1,1684.cand.0,1684,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,55,10.56
1684.cand.0.liste.2,1684.cand.0,1684,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,19,3.65
1684.cand.0.liste.3,1684.cand.0,1684,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,19,3.65
1684.cand.0.liste.4,1684.cand.0,1684,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,18,3.45
1684.cand.0.liste.5,1684.cand.0,1684,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,10,1.92
1684.cand.1.liste.0,1684.cand.1,1684,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,74,14.20
1684.cand.1.liste.1,1684.cand.1,1684,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,73,14.01
1684.cand.1.liste.2,1684.cand.1,1684,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,35,6.72
1684.cand.1.liste.3,1684.cand.1,1684,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,19,3.65
1684.cand.1.liste.4,1684.cand.1,1684,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,13,2.50
1684.cand.1.liste.5,1684.cand.1,1684,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,5,0.96
1684.cand.1.liste.6,1684.cand.1,1684,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1684.cand.2.liste.0,1684.cand.2,1684,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,6,1.15
1684.cand.3.liste.0,1684.cand.3,1684,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,8,1.54
1684.cand.4.liste.0,1684.cand.4,1684,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,2,0.38
1684.cand.5.liste.0,1684.cand.5,1684,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,2,0.38
1684.cand.6.liste.0,1684.cand.6,1684,,,,,0
1684.cand.7.liste.0,1684.cand.7,1684,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0
1684.cand.8.liste.0,1684.cand.8,1684,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1685.cand.0.liste.0,1685.cand.0,1685,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,102,24.46
1685.cand.0.liste.1,1685.cand.0,1685,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,36,8.63
1685.cand.0.liste.2,1685.cand.0,1685,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,24,5.76
1685.cand.0.liste.3,1685.cand.0,1685,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,14,3.36
1685.cand.0.liste.4,1685.cand.0,1685,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,13,3.12
1685.cand.0.liste.5,1685.cand.0,1685,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,3,0.72
1685.cand.1.liste.0,1685.cand.1,1685,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,77,18.47
1685.cand.1.liste.1,1685.cand.1,1685,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,73,17.51
1685.cand.1.liste.2,1685.cand.1,1685,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,33,7.91
1685.cand.1.liste.3,1685.cand.1,1685,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,26,6.24
1685.cand.1.liste.4,1685.cand.1,1685,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,5,1.20
1685.cand.1.liste.5,1685.cand.1,1685,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,2,0.48
1685.cand.1.liste.6,1685.cand.1,1685,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0
1685.cand.2.liste.0,1685.cand.2,1685,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0
1685.cand.3.liste.0,1685.cand.3,1685,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,6,1.44
1685.cand.4.liste.0,1685.cand.4,1685,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,1,0.24
1685.cand.5.liste.0,1685.cand.5,1685,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0
1685.cand.6.liste.0,1685.cand.6,1685,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,1,0.24
1685.cand.7.liste.0,1685.cand.7,1685,,,,,0
1685.cand.8.liste.0,1685.cand.8,1685,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,1,0.24
