minint_elettorale,comune,comune_codice,codice_sezione,elettori_totali,elettori_maschi,elettori_femmine,orario,votanti,votanti_maschi,votanti_femmine,percentuale_votanti,percentuale_tornata_precedente,file,com_istat_code
1070340460,RAPALLO,460,28,1035,469,566,20241027190000,208,0,0,20.1,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,28,1035,469,566,20241027230000,233,0,0,22.51,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,28,1035,469,566,20241028150000,308,142,166,29.76,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,29,1042,515,527,20241027120000,136,0,0,13.05,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,29,1042,515,527,20241027190000,323,0,0,31,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,29,1042,515,527,20241027230000,363,0,0,34.84,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,29,1042,515,527,20241028150000,504,260,244,48.37,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,30,965,465,500,20241027120000,118,0,0,12.23,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,30,965,465,500,20241027190000,252,0,0,26.11,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,30,965,465,500,20241027230000,272,0,0,28.19,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,30,965,465,500,20241028150000,373,181,192,38.65,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,31,990,442,548,20241027120000,124,0,0,12.53,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,31,990,442,548,20241027190000,317,0,0,32.02,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,31,990,442,548,20241027230000,359,0,0,36.26,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,31,990,442,548,20241028150000,461,215,246,46.57,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,32,990,460,530,20241027120000,141,0,0,14.24,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,32,990,460,530,20241027190000,313,0,0,31.62,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,32,990,460,530,20241027230000,350,0,0,35.35,null,affluenza_comune_034_0460,010046
1070340460,RAPALLO,460,32,990,460,530,20241028150000,476,233,243,48.08,null,affluenza_comune_034_0460,010046
1070340470,RECCO,470,1,1151,555,596,20241027120000,115,0,0,9.99,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,1,1151,555,596,20241027190000,253,0,0,21.98,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,1,1151,555,596,20241027230000,286,0,0,24.85,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,1,1151,555,596,20241028150000,395,183,212,34.32,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,2,882,403,479,20241027120000,122,0,0,13.83,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,2,882,403,479,20241027190000,316,0,0,35.83,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,2,882,403,479,20241027230000,366,0,0,41.5,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,2,882,403,479,20241028150000,477,228,249,54.08,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,3,1087,520,567,20241027120000,175,0,0,16.1,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,3,1087,520,567,20241027190000,293,0,0,26.95,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,3,1087,520,567,20241027230000,312,0,0,28.7,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,3,1087,520,567,20241028150000,393,185,208,36.15,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,4,1129,553,576,20241027120000,137,0,0,12.13,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,4,1129,553,576,20241027190000,357,0,0,31.62,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,4,1129,553,576,20241027230000,402,0,0,35.61,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,4,1129,553,576,20241028150000,514,254,260,45.53,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,5,952,482,470,20241027120000,115,0,0,12.08,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,5,952,482,470,20241027190000,258,0,0,27.1,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,5,952,482,470,20241027230000,297,0,0,31.2,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,5,952,482,470,20241028150000,409,207,202,42.96,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,6,873,400,473,20241027120000,154,0,0,17.64,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,6,873,400,473,20241027190000,324,0,0,37.11,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,6,873,400,473,20241027230000,371,0,0,42.5,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,6,873,400,473,20241028150000,473,222,251,54.18,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,7,836,398,438,20241027120000,134,0,0,16.03,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,7,836,398,438,20241027190000,289,0,0,34.57,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,7,836,398,438,20241027230000,332,0,0,39.71,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,7,836,398,438,20241028150000,468,225,243,55.98,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,8,828,394,434,20241027120000,113,0,0,13.65,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,8,828,394,434,20241027190000,272,0,0,32.85,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,8,828,394,434,20241027230000,317,0,0,38.29,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,8,828,394,434,20241028150000,438,210,228,52.9,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,9,887,418,469,20241027120000,135,0,0,15.22,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,9,887,418,469,20241027190000,337,0,0,37.99,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,9,887,418,469,20241027230000,373,0,0,42.05,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,9,887,418,469,20241028150000,489,223,266,55.13,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,10,962,433,529,20241027120000,144,0,0,14.97,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,10,962,433,529,20241027190000,280,0,0,29.11,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,10,962,433,529,20241027230000,313,0,0,32.54,null,affluenza_comune_034_0470,010047
1070340470,RECCO,470,10,962,433,529,20241028150000,408,180,228,42.41,null,affluenza_comune_034_0470,010047
1070340480,REZZOAGLIO,480,1,261,127,134,20241027120000,30,0,0,11.49,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,1,261,127,134,20241027190000,90,0,0,34.48,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,1,261,127,134,20241027230000,97,0,0,37.16,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,1,261,127,134,20241028150000,121,58,63,46.36,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,2,258,126,132,20241027120000,33,0,0,12.79,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,2,258,126,132,20241027190000,94,0,0,36.43,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,2,258,126,132,20241027230000,101,0,0,39.15,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,2,258,126,132,20241028150000,141,78,63,54.65,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,3,246,131,115,20241027120000,26,0,0,10.57,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,3,246,131,115,20241027190000,66,0,0,26.83,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,3,246,131,115,20241027230000,77,0,0,31.3,null,affluenza_comune_034_0480,010048
1070340480,REZZOAGLIO,480,3,246,131,115,20241028150000,119,65,54,48.37,null,affluenza_comune_034_0480,010048
1070340490,RONCO SCRIVIA,490,1,917,442,475,20241027120000,149,0,0,16.25,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,1,917,442,475,20241027190000,290,0,0,31.62,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,1,917,442,475,20241027230000,312,0,0,34.02,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,1,917,442,475,20241028150000,426,218,208,46.46,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,2,898,433,465,20241027120000,129,0,0,14.37,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,2,898,433,465,20241027190000,279,0,0,31.07,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,2,898,433,465,20241027230000,320,0,0,35.63,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,2,898,433,465,20241028150000,416,206,210,46.33,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,3,997,497,500,20241027120000,129,0,0,12.94,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,3,997,497,500,20241027190000,283,0,0,28.39,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,3,997,497,500,20241027230000,324,0,0,32.5,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,3,997,497,500,20241028150000,425,218,207,42.63,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,4,1033,522,511,20241027120000,138,0,0,13.36,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,4,1033,522,511,20241027190000,320,0,0,30.98,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,4,1033,522,511,20241027230000,361,0,0,34.95,null,affluenza_comune_034_0490,010049
1070340490,RONCO SCRIVIA,490,4,1033,522,511,20241028150000,460,226,234,44.53,null,affluenza_comune_034_0490,010049
1070340500,RONDANINA,500,1,71,42,29,20241027120000,5,0,0,7.04,null,affluenza_comune_034_0500,010050
1070340500,RONDANINA,500,1,71,42,29,20241027190000,14,0,0,19.72,null,affluenza_comune_034_0500,010050
1070340500,RONDANINA,500,1,71,42,29,20241027230000,17,0,0,23.94,null,affluenza_comune_034_0500,010050
1070340500,RONDANINA,500,1,71,42,29,20241028150000,26,17,9,36.62,null,affluenza_comune_034_0500,010050
1070340510,ROSSIGLIONE,510,1,729,352,377,20241027120000,129,0,0,17.7,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,1,729,352,377,20241027190000,291,0,0,39.92,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,1,729,352,377,20241027230000,338,0,0,46.36,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,1,729,352,377,20241028150000,445,227,218,61.04,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,2,782,379,403,20241027120000,129,0,0,16.5,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,2,782,379,403,20241027190000,301,0,0,38.49,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,2,782,379,403,20241027230000,332,0,0,42.46,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,2,782,379,403,20241028150000,428,211,217,54.73,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,3,729,354,375,20241027120000,108,0,0,14.81,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,3,729,354,375,20241027190000,273,0,0,37.45,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,3,729,354,375,20241027230000,319,0,0,43.76,null,affluenza_comune_034_0510,010051
1070340510,ROSSIGLIONE,510,3,729,354,375,20241028150000,419,217,202,57.48,null,affluenza_comune_034_0510,010051
1070340520,ROVEGNO,520,1,416,240,176,20241027120000,81,0,0,19.47,null,affluenza_comune_034_0520,010052
1070340520,ROVEGNO,520,1,416,240,176,20241027190000,138,0,0,33.17,null,affluenza_comune_034_0520,010052
1070340520,ROVEGNO,520,1,416,240,176,20241027230000,167,0,0,40.14,null,affluenza_comune_034_0520,010052
1070340520,ROVEGNO,520,1,416,240,176,20241028150000,230,145,85,55.29,null,affluenza_comune_034_0520,010052
1070340530,SAN COLOMBANO CERTENOLI,530,1,1289,634,655,20241027120000,65,0,0,5.04,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,1,1289,634,655,20241027190000,215,0,0,16.68,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,1,1289,634,655,20241027230000,254,0,0,19.71,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,1,1289,634,655,20241028150000,365,185,180,28.32,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,2,1203,611,592,20241027120000,139,0,0,11.55,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,2,1203,611,592,20241027190000,346,0,0,28.76,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,2,1203,611,592,20241027230000,424,0,0,35.25,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,2,1203,611,592,20241028150000,535,270,265,44.47,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,3,416,208,208,20241027120000,17,0,0,4.09,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,3,416,208,208,20241027190000,53,0,0,12.74,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,3,416,208,208,20241027230000,69,0,0,16.59,null,affluenza_comune_034_0530,010053
1070340530,SAN COLOMBANO CERTENOLI,530,3,416,208,208,20241028150000,116,60,56,27.88,null,affluenza_comune_034_0530,010053
1070340540,SANTA MARGHERITA LIGURE,540,1,1991,963,1028,20241027120000,11,0,0,0.55,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,1,1991,963,1028,20241027190000,29,0,0,1.46,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,1,1991,963,1028,20241027230000,32,0,0,1.61,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,1,1991,963,1028,20241028150000,47,29,18,2.36,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,2,706,306,400,20241027120000,128,0,0,18.13,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,2,706,306,400,20241027190000,200,0,0,28.33,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,2,706,306,400,20241027230000,280,0,0,39.66,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,2,706,306,400,20241028150000,360,162,198,50.99,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,3,650,285,365,20241027120000,123,0,0,18.92,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,3,650,285,365,20241027190000,215,0,0,33.08,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,3,650,285,365,20241027230000,241,0,0,37.08,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,3,650,285,365,20241028150000,321,152,169,49.38,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,4,1058,506,552,20241027120000,94,0,0,8.88,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,4,1058,506,552,20241027190000,183,0,0,17.3,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,4,1058,506,552,20241027230000,195,0,0,18.43,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,4,1058,506,552,20241028150000,264,125,139,24.95,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,5,808,368,440,20241027120000,114,0,0,14.11,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,5,808,368,440,20241027190000,240,0,0,29.7,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,5,808,368,440,20241027230000,279,0,0,34.53,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,5,808,368,440,20241028150000,383,185,198,47.4,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,6,775,391,384,20241027120000,105,0,0,13.55,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,6,775,391,384,20241027190000,240,0,0,30.97,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,6,775,391,384,20241027230000,261,0,0,33.68,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,6,775,391,384,20241028150000,348,176,172,44.9,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,7,849,415,434,20241027120000,117,0,0,13.78,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,7,849,415,434,20241027190000,297,0,0,34.98,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,7,849,415,434,20241027230000,319,0,0,37.57,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,7,849,415,434,20241028150000,445,221,224,52.41,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,8,753,341,412,20241027120000,107,0,0,14.21,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,8,753,341,412,20241027190000,244,0,0,32.4,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,8,753,341,412,20241027230000,275,0,0,36.52,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,8,753,341,412,20241028150000,366,172,194,48.61,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,9,784,363,421,20241027120000,122,0,0,15.56,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,9,784,363,421,20241027190000,268,0,0,34.18,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,9,784,363,421,20241027230000,305,0,0,38.9,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,9,784,363,421,20241028150000,379,179,200,48.34,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,10,755,344,411,20241027120000,121,0,0,16.03,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,10,755,344,411,20241027190000,242,0,0,32.05,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,10,755,344,411,20241027230000,273,0,0,36.16,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,10,755,344,411,20241028150000,380,174,206,50.33,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,11,675,349,326,20241027120000,90,0,0,13.33,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,11,675,349,326,20241027190000,200,0,0,29.63,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,11,675,349,326,20241027230000,244,0,0,36.15,null,affluenza_comune_034_0540,010054
1070340540,SANTA MARGHERITA LIGURE,540,11,675,349,326,20241028150000,340,181,159,50.37,null,affluenza_comune_034_0540,010054
1070340550,SANT'OLCESE,550,1,617,301,316,20241027120000,84,0,0,13.61,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,1,617,301,316,20241027190000,215,0,0,34.85,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,1,617,301,316,20241027230000,246,0,0,39.87,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,1,617,301,316,20241028150000,324,160,164,52.51,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,2,629,310,319,20241027120000,92,0,0,14.63,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,2,629,310,319,20241027190000,306,0,0,48.65,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,2,629,310,319,20241027230000,342,0,0,54.37,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,2,629,310,319,20241028150000,421,199,222,66.93,null,affluenza_comune_034_0550,010055
1070340550,SANT'OLCESE,550,3,624,323,301,20241027120000,114,0,0,18.27,null,affluenza_comune_034_0550,010055
