_link_cand,_link,_link_main,pos,desc_lis_c,img_lis_c,voti,perc,cogn,nome,com_istat_code
223.cand.0,223.cand.0.liste.0,223,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,62,22.96,BUCCI,MARCO,009059
223.cand.0,223.cand.0.liste.3,223,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,21,7.78,BUCCI,MARCO,009059
223.cand.1,223.cand.1.liste.2,223,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,20,7.41,ORLANDO,ANDREA,009059
223.cand.1,223.cand.1.liste.0,223,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,41,15.19,ORLANDO,ANDREA,009059
223.cand.1,223.cand.1.liste.5,223,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0,ORLANDO,ANDREA,009059
223.cand.4,223.cand.4.liste.0,223,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,1,0.37,ROLLANDO,NICOLA,009059
223.cand.2,223.cand.2.liste.0,223,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,4,1.48,ROSSON,ALESSANDRO,009059
223.cand.3,223.cand.3.liste.0,223,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,3,1.11,TOSCANO,FRANCESCO,009059
223.cand.0,223.cand.0.liste.5,223,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,2,0.74,BUCCI,MARCO,009059
223.cand.1,223.cand.1.liste.3,223,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,4,1.48,ORLANDO,ANDREA,009059
223.cand.6,223.cand.6.liste.0,223,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0,MORRA,NICOLA,009059
223.cand.0,223.cand.0.liste.6,223,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0,BUCCI,MARCO,009059
223.cand.0,223.cand.0.liste.1,223,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,36,13.33,BUCCI,MARCO,009059
223.cand.0,223.cand.0.liste.2,223,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,35,12.96,BUCCI,MARCO,009059
223.cand.1,223.cand.1.liste.1,223,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,22,8.15,ORLANDO,ANDREA,009059
223.cand.1,223.cand.1.liste.4,223,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,2,0.74,ORLANDO,ANDREA,009059
223.cand.7,223.cand.7.liste.0,223,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0,FELICE,DAVIDE,009059
223.cand.8,223.cand.8.liste.0,223,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0,FERRANDO,MARCO GIUSEPPE,009059
224.cand.0,224.cand.0.liste.2,224,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,10,13.51,BUCCI,MARCO,009060
224.cand.0,224.cand.0.liste.4,224,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,6,8.11,BUCCI,MARCO,009060
224.cand.0,224.cand.0.liste.3,224,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,9,12.16,BUCCI,MARCO,009060
224.cand.1,224.cand.1.liste.2,224,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,2,2.70,ORLANDO,ANDREA,009060
224.cand.1,224.cand.1.liste.1,224,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,5,6.76,ORLANDO,ANDREA,009060
224.cand.1,224.cand.1.liste.4,224,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0,ORLANDO,ANDREA,009060
224.cand.3,224.cand.3.liste.0,224,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0,ROLLANDO,NICOLA,009060
224.cand.2,224.cand.2.liste.0,224,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,1,1.35,ROSSON,ALESSANDRO,009060
224.cand.6,224.cand.6.liste.0,224,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,0,0,TOSCANO,FRANCESCO,009060
224.cand.0,224.cand.0.liste.5,224,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,3,4.05,BUCCI,MARCO,009060
224.cand.1,224.cand.1.liste.3,224,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,1,1.35,ORLANDO,ANDREA,009060
224.cand.8,224.cand.8.liste.0,224,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,0,0,MORRA,NICOLA,009060
224.cand.0,224.cand.0.liste.6,224,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0,BUCCI,MARCO,009060
224.cand.0,224.cand.0.liste.0,224,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,17,22.97,BUCCI,MARCO,009060
224.cand.0,224.cand.0.liste.1,224,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,12,16.22,BUCCI,MARCO,009060
224.cand.1,224.cand.1.liste.0,224,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,8,10.81,ORLANDO,ANDREA,009060
224.cand.1,224.cand.1.liste.5,224,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,0,0,ORLANDO,ANDREA,009060
224.cand.5,224.cand.5.liste.0,224,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0,FELICE,DAVIDE,009060
224.cand.7,224.cand.7.liste.0,224,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,0,0,FERRANDO,MARCO GIUSEPPE,009060
225.cand.0,225.cand.0.liste.3,225,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,113,11.39,BUCCI,MARCO,009061
225.cand.0,225.cand.0.liste.1,225,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,191,19.25,BUCCI,MARCO,009061
225.cand.0,225.cand.0.liste.4,225,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,16,1.61,BUCCI,MARCO,009061
225.cand.1,225.cand.1.liste.2,225,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,34,3.43,ORLANDO,ANDREA,009061
225.cand.1,225.cand.1.liste.0,225,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,172,17.34,ORLANDO,ANDREA,009061
225.cand.1,225.cand.1.liste.5,225,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,4,0.40,ORLANDO,ANDREA,009061
225.cand.5,225.cand.5.liste.0,225,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,7,0.71,ROLLANDO,NICOLA,009061
225.cand.2,225.cand.2.liste.0,225,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,9,0.91,ROSSON,ALESSANDRO,009061
225.cand.3,225.cand.3.liste.0,225,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,8,0.81,TOSCANO,FRANCESCO,009061
225.cand.0,225.cand.0.liste.6,225,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,1,0.10,BUCCI,MARCO,009061
225.cand.1,225.cand.1.liste.3,225,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,23,2.32,ORLANDO,ANDREA,009061
225.cand.6,225.cand.6.liste.0,225,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,6,0.60,MORRA,NICOLA,009061
225.cand.0,225.cand.0.liste.5,225,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,5,0.50,BUCCI,MARCO,009061
225.cand.0,225.cand.0.liste.0,225,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,204,20.56,BUCCI,MARCO,009061
225.cand.0,225.cand.0.liste.2,225,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,124,12.50,BUCCI,MARCO,009061
225.cand.1,225.cand.1.liste.1,225,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,53,5.34,ORLANDO,ANDREA,009061
225.cand.1,225.cand.1.liste.4,225,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,13,1.31,ORLANDO,ANDREA,009061
225.cand.7,225.cand.7.liste.0,225,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,2,0.20,FELICE,DAVIDE,009061
225.cand.4,225.cand.4.liste.0,225,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,7,0.71,FERRANDO,MARCO GIUSEPPE,009061
226.cand.0,226.cand.0.liste.3,226,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,104,10.48,BUCCI,MARCO,009062
226.cand.0,226.cand.0.liste.0,226,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,206,20.77,BUCCI,MARCO,009062
226.cand.0,226.cand.0.liste.4,226,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,31,3.13,BUCCI,MARCO,009062
226.cand.1,226.cand.1.liste.3,226,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,35,3.53,ORLANDO,ANDREA,009062
226.cand.1,226.cand.1.liste.0,226,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,176,17.74,ORLANDO,ANDREA,009062
226.cand.1,226.cand.1.liste.5,226,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,4,0.40,ORLANDO,ANDREA,009062
226.cand.4,226.cand.4.liste.0,226,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,7,0.71,ROLLANDO,NICOLA,009062
226.cand.7,226.cand.7.liste.0,226,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,2,0.20,ROSSON,ALESSANDRO,009062
226.cand.2,226.cand.2.liste.0,226,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,18,1.81,TOSCANO,FRANCESCO,009062
226.cand.0,226.cand.0.liste.6,226,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,2,0.20,BUCCI,MARCO,009062
226.cand.1,226.cand.1.liste.2,226,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,47,4.74,ORLANDO,ANDREA,009062
226.cand.5,226.cand.5.liste.0,226,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,8,0.81,MORRA,NICOLA,009062
226.cand.0,226.cand.0.liste.5,226,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,6,0.60,BUCCI,MARCO,009062
226.cand.0,226.cand.0.liste.1,226,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,145,14.62,BUCCI,MARCO,009062
226.cand.0,226.cand.0.liste.2,226,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,105,10.58,BUCCI,MARCO,009062
226.cand.1,226.cand.1.liste.1,226,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,56,5.65,ORLANDO,ANDREA,009062
226.cand.1,226.cand.1.liste.4,226,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,28,2.82,ORLANDO,ANDREA,009062
226.cand.6,226.cand.6.liste.0,226,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,3,0.30,FELICE,DAVIDE,009062
226.cand.3,226.cand.3.liste.0,226,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,9,0.91,FERRANDO,MARCO GIUSEPPE,009062
227.cand.0,227.cand.0.liste.0,227,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,42,16.28,BUCCI,MARCO,009063
227.cand.0,227.cand.0.liste.1,227,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,42,16.28,BUCCI,MARCO,009063
227.cand.0,227.cand.0.liste.4,227,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,9,3.49,BUCCI,MARCO,009063
227.cand.1,227.cand.1.liste.4,227,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,5,1.94,ORLANDO,ANDREA,009063
227.cand.1,227.cand.1.liste.0,227,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,45,17.44,ORLANDO,ANDREA,009063
227.cand.1,227.cand.1.liste.1,227,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,43,16.67,ORLANDO,ANDREA,009063
227.cand.5,227.cand.5.liste.0,227,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0,ROLLANDO,NICOLA,009063
227.cand.7,227.cand.7.liste.0,227,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0,ROSSON,ALESSANDRO,009063
227.cand.2,227.cand.2.liste.0,227,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,5,1.94,TOSCANO,FRANCESCO,009063
227.cand.0,227.cand.0.liste.5,227,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,1,0.39,BUCCI,MARCO,009063
227.cand.1,227.cand.1.liste.2,227,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,18,6.98,ORLANDO,ANDREA,009063
227.cand.3,227.cand.3.liste.0,227,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,2,0.78,MORRA,NICOLA,009063
227.cand.0,227.cand.0.liste.6,227,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,0,0,BUCCI,MARCO,009063
227.cand.0,227.cand.0.liste.2,227,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,20,7.75,BUCCI,MARCO,009063
227.cand.0,227.cand.0.liste.3,227,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,17,6.59,BUCCI,MARCO,009063
227.cand.1,227.cand.1.liste.3,227,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,7,2.71,ORLANDO,ANDREA,009063
227.cand.1,227.cand.1.liste.5,227,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,1,0.39,ORLANDO,ANDREA,009063
227.cand.8,227.cand.8.liste.0,227,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0,FELICE,DAVIDE,009063
227.cand.4,227.cand.4.liste.0,227,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,1,0.39,FERRANDO,MARCO GIUSEPPE,009063
228.cand.1,228.cand.1.liste.1,228,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,243,8.39,BUCCI,MARCO,009064
228.cand.1,228.cand.1.liste.0,228,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,321,11.08,BUCCI,MARCO,009064
228.cand.1,228.cand.1.liste.4,228,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,64,2.21,BUCCI,MARCO,009064
228.cand.0,228.cand.0.liste.1,228,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,199,6.87,ORLANDO,ANDREA,009064
228.cand.0,228.cand.0.liste.0,228,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,1253,43.24,ORLANDO,ANDREA,009064
228.cand.0,228.cand.0.liste.5,228,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,26,0.90,ORLANDO,ANDREA,009064
228.cand.3,228.cand.3.liste.0,228,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,35,1.21,ROLLANDO,NICOLA,009064
228.cand.6,228.cand.6.liste.0,228,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,15,0.52,ROSSON,ALESSANDRO,009064
228.cand.4,228.cand.4.liste.0,228,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,30,1.04,TOSCANO,FRANCESCO,009064
228.cand.1,228.cand.1.liste.6,228,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,2,0.07,BUCCI,MARCO,009064
228.cand.0,228.cand.0.liste.3,228,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,113,3.90,ORLANDO,ANDREA,009064
228.cand.2,228.cand.2.liste.0,228,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,116,4.00,MORRA,NICOLA,009064
228.cand.1,228.cand.1.liste.5,228,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,12,0.41,BUCCI,MARCO,009064
228.cand.1,228.cand.1.liste.3,228,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,109,3.76,BUCCI,MARCO,009064
228.cand.1,228.cand.1.liste.2,228,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,122,4.21,BUCCI,MARCO,009064
228.cand.0,228.cand.0.liste.2,228,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,164,5.66,ORLANDO,ANDREA,009064
228.cand.0,228.cand.0.liste.4,228,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,43,1.48,ORLANDO,ANDREA,009064
228.cand.7,228.cand.7.liste.0,228,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,6,0.21,FELICE,DAVIDE,009064
228.cand.5,228.cand.5.liste.0,228,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,25,0.86,FERRANDO,MARCO GIUSEPPE,009064
229.cand.0,229.cand.0.liste.0,229,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,1344,26.58,BUCCI,MARCO,009065
229.cand.0,229.cand.0.liste.1,229,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,629,12.44,BUCCI,MARCO,009065
229.cand.0,229.cand.0.liste.4,229,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,148,2.93,BUCCI,MARCO,009065
229.cand.1,229.cand.1.liste.2,229,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,204,4.03,ORLANDO,ANDREA,009065
229.cand.1,229.cand.1.liste.0,229,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,1181,23.35,ORLANDO,ANDREA,009065
229.cand.1,229.cand.1.liste.5,229,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,61,1.21,ORLANDO,ANDREA,009065
229.cand.4,229.cand.4.liste.0,229,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,28,0.55,ROLLANDO,NICOLA,009065
229.cand.7,229.cand.7.liste.0,229,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,14,0.28,ROSSON,ALESSANDRO,009065
229.cand.2,229.cand.2.liste.0,229,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,33,0.65,TOSCANO,FRANCESCO,009065
229.cand.0,229.cand.0.liste.6,229,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,7,0.14,BUCCI,MARCO,009065
229.cand.1,229.cand.1.liste.3,229,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,150,2.97,ORLANDO,ANDREA,009065
229.cand.5,229.cand.5.liste.0,229,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,29,0.57,MORRA,NICOLA,009065
229.cand.0,229.cand.0.liste.5,229,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,34,0.67,BUCCI,MARCO,009065
229.cand.0,229.cand.0.liste.3,229,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,246,4.86,BUCCI,MARCO,009065
229.cand.0,229.cand.0.liste.2,229,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,609,12.04,BUCCI,MARCO,009065
229.cand.1,229.cand.1.liste.1,229,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,207,4.09,ORLANDO,ANDREA,009065
229.cand.1,229.cand.1.liste.4,229,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,74,1.46,ORLANDO,ANDREA,009065
229.cand.3,229.cand.3.liste.0,229,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,36,0.71,FELICE,DAVIDE,009065
229.cand.6,229.cand.6.liste.0,229,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,23,0.45,FERRANDO,MARCO GIUSEPPE,009065
230.cand.0,230.cand.0.liste.2,230,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,20,13.51,BUCCI,MARCO,009066
230.cand.0,230.cand.0.liste.3,230,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,13,8.78,BUCCI,MARCO,009066
230.cand.0,230.cand.0.liste.5,230,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-074.png,2,1.35,BUCCI,MARCO,009066
230.cand.1,230.cand.1.liste.3,230,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-074.png,6,4.05,ORLANDO,ANDREA,009066
230.cand.1,230.cand.1.liste.0,230,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-074.png,36,24.32,ORLANDO,ANDREA,009066
230.cand.1,230.cand.1.liste.5,230,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-074.png,0,0,ORLANDO,ANDREA,009066
230.cand.7,230.cand.7.liste.0,230,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-074.png,0,0,ROLLANDO,NICOLA,009066
230.cand.3,230.cand.3.liste.0,230,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-074.png,0,0,ROSSON,ALESSANDRO,009066
230.cand.4,230.cand.4.liste.0,230,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-074.png,1,0.68,TOSCANO,FRANCESCO,009066
230.cand.0,230.cand.0.liste.6,230,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-074.png,0,0,BUCCI,MARCO,009066
230.cand.1,230.cand.1.liste.2,230,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-074.png,7,4.73,ORLANDO,ANDREA,009066
230.cand.2,230.cand.2.liste.0,230,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-074.png,2,1.35,MORRA,NICOLA,009066
230.cand.0,230.cand.0.liste.4,230,13,BUCCI LIBERTAS UDC,7-20241027000000-13-074.png,4,2.70,BUCCI,MARCO,009066
230.cand.0,230.cand.0.liste.1,230,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-074.png,23,15.54,BUCCI,MARCO,009066
230.cand.0,230.cand.0.liste.0,230,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-074.png,24,16.22,BUCCI,MARCO,009066
230.cand.1,230.cand.1.liste.1,230,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-074.png,8,5.41,ORLANDO,ANDREA,009066
230.cand.1,230.cand.1.liste.4,230,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-074.png,1,0.68,ORLANDO,ANDREA,009066
230.cand.6,230.cand.6.liste.0,230,18,FORZA DEL POPOLO,7-20241027000000-18-074.png,0,0,FELICE,DAVIDE,009066
230.cand.5,230.cand.5.liste.0,230,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-074.png,1,0.68,FERRANDO,MARCO GIUSEPPE,009066
231.cand.1,231.cand.1.liste.1,231,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-074.png,21,7.22,BUCCI,MARCO,009067
231.cand.1,231.cand.1.liste.0,231,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-074.png,51,17.53,BUCCI,MARCO,009067
