_link,_link_cand,_link_main,pos,desc_lis_c,img_lis_c,voti,perc
9.cand.7.liste.1,9.cand.7,9,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
9.cand.7.liste.2,9.cand.7,9,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
9.cand.7.liste.3,9.cand.7,9,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
9.cand.7.liste.4,9.cand.7,9,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
9.cand.7.liste.5,9.cand.7,9,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
9.cand.7.liste.6,9.cand.7,9,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
9.cand.8.liste.0,9.cand.8,9,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
9.cand.8.liste.1,9.cand.8,9,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
9.cand.8.liste.2,9.cand.8,9,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
9.cand.8.liste.3,9.cand.8,9,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
9.cand.8.liste.4,9.cand.8,9,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
9.cand.8.liste.5,9.cand.8,9,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
10.cand.0.liste.0,10.cand.0,10,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
10.cand.1.liste.0,10.cand.1,10,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
10.cand.2.liste.0,10.cand.2,10,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
10.cand.3.liste.0,10.cand.3,10,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
10.cand.4.liste.0,10.cand.4,10,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
10.cand.5.liste.0,10.cand.5,10,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
10.cand.6.liste.0,10.cand.6,10,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
10.cand.7.liste.0,10.cand.7,10,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
10.cand.7.liste.1,10.cand.7,10,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
10.cand.7.liste.2,10.cand.7,10,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
10.cand.7.liste.3,10.cand.7,10,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
10.cand.7.liste.4,10.cand.7,10,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
10.cand.7.liste.5,10.cand.7,10,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
10.cand.7.liste.6,10.cand.7,10,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
10.cand.8.liste.0,10.cand.8,10,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
10.cand.8.liste.1,10.cand.8,10,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
10.cand.8.liste.2,10.cand.8,10,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
10.cand.8.liste.3,10.cand.8,10,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
10.cand.8.liste.4,10.cand.8,10,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
10.cand.8.liste.5,10.cand.8,10,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
11.cand.0.liste.0,11.cand.0,11,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
11.cand.1.liste.0,11.cand.1,11,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
11.cand.2.liste.0,11.cand.2,11,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
11.cand.3.liste.0,11.cand.3,11,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
11.cand.4.liste.0,11.cand.4,11,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
11.cand.5.liste.0,11.cand.5,11,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
11.cand.6.liste.0,11.cand.6,11,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
11.cand.7.liste.0,11.cand.7,11,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
11.cand.7.liste.1,11.cand.7,11,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
11.cand.7.liste.2,11.cand.7,11,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
11.cand.7.liste.3,11.cand.7,11,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
11.cand.7.liste.4,11.cand.7,11,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
11.cand.7.liste.5,11.cand.7,11,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
11.cand.7.liste.6,11.cand.7,11,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
11.cand.8.liste.0,11.cand.8,11,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
11.cand.8.liste.1,11.cand.8,11,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
11.cand.8.liste.2,11.cand.8,11,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
11.cand.8.liste.3,11.cand.8,11,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
11.cand.8.liste.4,11.cand.8,11,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
11.cand.8.liste.5,11.cand.8,11,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
12.cand.0.liste.0,12.cand.0,12,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
12.cand.1.liste.0,12.cand.1,12,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
12.cand.2.liste.0,12.cand.2,12,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
12.cand.3.liste.0,12.cand.3,12,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
12.cand.4.liste.0,12.cand.4,12,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
12.cand.5.liste.0,12.cand.5,12,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
12.cand.6.liste.0,12.cand.6,12,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
12.cand.7.liste.0,12.cand.7,12,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
12.cand.7.liste.1,12.cand.7,12,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
12.cand.7.liste.2,12.cand.7,12,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
12.cand.7.liste.3,12.cand.7,12,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
12.cand.7.liste.4,12.cand.7,12,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
12.cand.7.liste.5,12.cand.7,12,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
12.cand.7.liste.6,12.cand.7,12,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
12.cand.8.liste.0,12.cand.8,12,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
12.cand.8.liste.1,12.cand.8,12,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
12.cand.8.liste.2,12.cand.8,12,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
12.cand.8.liste.3,12.cand.8,12,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
12.cand.8.liste.4,12.cand.8,12,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
12.cand.8.liste.5,12.cand.8,12,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
13.cand.0.liste.0,13.cand.0,13,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
13.cand.1.liste.0,13.cand.1,13,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
13.cand.2.liste.0,13.cand.2,13,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
13.cand.3.liste.0,13.cand.3,13,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
13.cand.4.liste.0,13.cand.4,13,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
13.cand.5.liste.0,13.cand.5,13,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
13.cand.6.liste.0,13.cand.6,13,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
13.cand.7.liste.0,13.cand.7,13,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
13.cand.7.liste.1,13.cand.7,13,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
13.cand.7.liste.2,13.cand.7,13,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
13.cand.7.liste.3,13.cand.7,13,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
13.cand.7.liste.4,13.cand.7,13,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
13.cand.7.liste.5,13.cand.7,13,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
13.cand.7.liste.6,13.cand.7,13,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
13.cand.8.liste.0,13.cand.8,13,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
13.cand.8.liste.1,13.cand.8,13,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
13.cand.8.liste.2,13.cand.8,13,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
13.cand.8.liste.3,13.cand.8,13,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
13.cand.8.liste.4,13.cand.8,13,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
13.cand.8.liste.5,13.cand.8,13,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
14.cand.0.liste.0,14.cand.0,14,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
14.cand.1.liste.0,14.cand.1,14,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
14.cand.2.liste.0,14.cand.2,14,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
14.cand.3.liste.0,14.cand.3,14,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
14.cand.4.liste.0,14.cand.4,14,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
14.cand.5.liste.0,14.cand.5,14,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
14.cand.6.liste.0,14.cand.6,14,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
14.cand.7.liste.0,14.cand.7,14,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
14.cand.7.liste.1,14.cand.7,14,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
14.cand.7.liste.2,14.cand.7,14,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
14.cand.7.liste.3,14.cand.7,14,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
14.cand.7.liste.4,14.cand.7,14,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
14.cand.7.liste.5,14.cand.7,14,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
14.cand.7.liste.6,14.cand.7,14,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
14.cand.8.liste.0,14.cand.8,14,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
14.cand.8.liste.1,14.cand.8,14,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
14.cand.8.liste.2,14.cand.8,14,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
14.cand.8.liste.3,14.cand.8,14,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
14.cand.8.liste.4,14.cand.8,14,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
14.cand.8.liste.5,14.cand.8,14,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
15.cand.0.liste.0,15.cand.0,15,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
15.cand.1.liste.0,15.cand.1,15,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
15.cand.2.liste.0,15.cand.2,15,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
15.cand.3.liste.0,15.cand.3,15,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
15.cand.4.liste.0,15.cand.4,15,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
15.cand.5.liste.0,15.cand.5,15,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
15.cand.6.liste.0,15.cand.6,15,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
15.cand.7.liste.0,15.cand.7,15,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
15.cand.7.liste.1,15.cand.7,15,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
15.cand.7.liste.2,15.cand.7,15,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
15.cand.7.liste.3,15.cand.7,15,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
15.cand.7.liste.4,15.cand.7,15,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
15.cand.7.liste.5,15.cand.7,15,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
15.cand.7.liste.6,15.cand.7,15,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
15.cand.8.liste.0,15.cand.8,15,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
15.cand.8.liste.1,15.cand.8,15,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
15.cand.8.liste.2,15.cand.8,15,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
15.cand.8.liste.3,15.cand.8,15,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
15.cand.8.liste.4,15.cand.8,15,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
15.cand.8.liste.5,15.cand.8,15,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
16.cand.0.liste.0,16.cand.0,16,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
16.cand.1.liste.0,16.cand.1,16,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
16.cand.2.liste.0,16.cand.2,16,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
16.cand.3.liste.0,16.cand.3,16,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
16.cand.4.liste.0,16.cand.4,16,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
16.cand.5.liste.0,16.cand.5,16,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
16.cand.6.liste.0,16.cand.6,16,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
16.cand.7.liste.0,16.cand.7,16,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
16.cand.7.liste.1,16.cand.7,16,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
16.cand.7.liste.2,16.cand.7,16,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
16.cand.7.liste.3,16.cand.7,16,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
16.cand.7.liste.4,16.cand.7,16,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
16.cand.7.liste.5,16.cand.7,16,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
16.cand.7.liste.6,16.cand.7,16,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
16.cand.8.liste.0,16.cand.8,16,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
16.cand.8.liste.1,16.cand.8,16,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
16.cand.8.liste.2,16.cand.8,16,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
16.cand.8.liste.3,16.cand.8,16,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
16.cand.8.liste.4,16.cand.8,16,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
16.cand.8.liste.5,16.cand.8,16,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
17.cand.0.liste.0,17.cand.0,17,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
17.cand.1.liste.0,17.cand.1,17,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
17.cand.2.liste.0,17.cand.2,17,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
17.cand.3.liste.0,17.cand.3,17,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
17.cand.4.liste.0,17.cand.4,17,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
17.cand.5.liste.0,17.cand.5,17,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
17.cand.6.liste.0,17.cand.6,17,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
17.cand.7.liste.0,17.cand.7,17,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
17.cand.7.liste.1,17.cand.7,17,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
17.cand.7.liste.2,17.cand.7,17,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
17.cand.7.liste.3,17.cand.7,17,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
17.cand.7.liste.4,17.cand.7,17,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
17.cand.7.liste.5,17.cand.7,17,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
17.cand.7.liste.6,17.cand.7,17,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
17.cand.8.liste.0,17.cand.8,17,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
17.cand.8.liste.1,17.cand.8,17,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
17.cand.8.liste.2,17.cand.8,17,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
17.cand.8.liste.3,17.cand.8,17,5,PARTITO DEMOCRATICO ANDREA ORLANDO PRESIDENTE,7-20241027000000-5-034.png,0,0
17.cand.8.liste.4,17.cand.8,17,4,MOVIMENTO 5 STELLE 2050,7-20241027000000-4-034.png,0,0
17.cand.8.liste.5,17.cand.8,17,6,LIGURI A TESTA ALTA ORLANDO PRESIDENTE,7-20241027000000-6-034.png,0,0
18.cand.0.liste.0,18.cand.0,18,8,INDIPENDENZA! ALEMANNO PER ROSSON,7-20241027000000-8-034.png,0,0
18.cand.1.liste.0,18.cand.1,18,18,FORZA DEL POPOLO,7-20241027000000-18-034.png,0,0
18.cand.2.liste.0,18.cand.2,18,9,DEMOCRAZIA SOVRANA POPOLARE,7-20241027000000-9-034.png,0,0
18.cand.3.liste.0,18.cand.3,18,20,PARTITO COMUNISTA DEI LAVORATORI,7-20241027000000-20-034.png,0,0
18.cand.4.liste.0,18.cand.4,18,7,PER L'ALTERNATIVA - POTERE AL POPOLO! - PCI - RIFONDAZIONE PARTITO COMUNISTA SINISTRA EUROPEA,7-20241027000000-7-034.png,0,0
18.cand.5.liste.0,18.cand.5,18,19,PARTITO POPOLARE DEL NORD AUTONOMIA E LIBERTA',7-20241027000000-19-034.png,0,0
18.cand.6.liste.0,18.cand.6,18,12,UNITI PER LA COSTITUZIONE,7-20241027000000-12-034.png,0,0
18.cand.7.liste.0,18.cand.7,18,3,ORGOGLIO LIGURIA BUCCI PRESIDENTE,7-20241027000000-3-034.png,0,0
18.cand.7.liste.1,18.cand.7,18,1,BUCCI PRESIDENTE VINCE LIGURIA,7-20241027000000-1-034.png,0,0
18.cand.7.liste.2,18.cand.7,18,14,LEGA LIGURIA BUCCI PRESIDENTE,7-20241027000000-14-034.png,0,0
18.cand.7.liste.3,18.cand.7,18,13,BUCCI LIBERTAS UDC,7-20241027000000-13-034.png,0,0
18.cand.7.liste.4,18.cand.7,18,2,GIORGIA MELONI PER BUCCI PRESIDENTE FRATELLI D'ITALIA,7-20241027000000-2-034.png,0,0
18.cand.7.liste.5,18.cand.7,18,10,ALTERNATIVA POPOLARE CON BANDECCHI PER BUCCI PPE,7-20241027000000-10-034.png,0,0
18.cand.7.liste.6,18.cand.7,18,15,FORZA ITALIA BERLUSCONI BUCCI PRESIDENTE PPE,7-20241027000000-15-034.png,0,0
18.cand.8.liste.0,18.cand.8,18,17,PATTO CIVICO E RIFORMISTA PER ORLANDO - AZIONE CON CALENDA - PRI - REPUBBLICANI EUROPEI - PER - ALLEANZA CIVICA LIGURIA,7-20241027000000-17-034.png,0,0
18.cand.8.liste.1,18.cand.8,18,16,ALLEANZA VERDI E SINISTRA - LISTA SANSA - POSSIBILE - EUROPA VERDE - SINISTRA ITALIANA,7-20241027000000-16-034.png,0,0
18.cand.8.liste.2,18.cand.8,18,11,LISTA ANDREA ORLANDO PRESIDENTE,7-20241027000000-11-034.png,0,0
